order_id,order_line_id,product_id,base_price,quantity,rebate,currency,order_datetime,order_status,customer_id
823530,8087,75259,35.48,6,7.7,EUR,2023-06-15 03:47:33,SHIPPED,989
298100,9160,81280,48.1,2,0.2,EUR,2023-02-10 14:49:24,SHIPPED,946
492892,8817,1129,47.48,6,7.47,EUR,2023-01-01 11:00:32,SHIPPED,1786
64351,8405,46497,23.33,4,7.55,EUR,2023-04-06 20:42:32,SHIPPED,9355
482907,2645,87734,81.57,4,1.79,EUR,2023-01-08 21:44:10,PROCESSING,364
760588,358,44979,97.16,5,9.9,EUR,2023-03-03 10:20:35,COMPLETED,1321
442802,4722,39815,93.39,2,1.5,EUR,2023-04-08 12:15:26,PROCESSING,5340
208053,9090,96690,28.7,5,0.18,EUR,2023-06-05 06:16:59,PROCESSING,351
82683,3064,55836,46.9,1,2.63,EUR,2023-01-19 20:09:41,CANCELLED,1026
476735,35,91253,38.85,5,8.12,EUR,2023-03-19 22:25:39,COMPLETED,5405
442418,4848,31550,37.03,4,0.56,EUR,2023-05-17 06:01:06,SHIPPED,9868
246028,5322,93492,12.38,1,9.38,EUR,2023-04-10 10:24:48,COMPLETED,2788
379129,3622,22152,41.41,3,8.12,EUR,2023-01-15 11:51:24,SHIPPED,9946
941424,9143,73268,31.67,3,0.81,EUR,2023-05-11 09:26:16,SHIPPED,2284
791448,9857,99761,63.27,1,5.54,EUR,2023-03-24 23:16:32,CANCELLED,3514
783095,1514,80171,14.8,1,1.35,EUR,2023-02-14 13:03:09,COMPLETED,5913
487487,9064,46363,94.7,3,5.1,EUR,2023-03-21 02:49:33,SHIPPED,8817
902017,3585,47387,42.66,10,6.7,EUR,2023-06-25 00:28:03,WAITING_PAYMENT,2677
705140,378,31385,40.35,7,8.92,EUR,2023-06-29 10:38:42,PROCESSING,9983
909977,3821,17855,85.77,10,1.43,EUR,2023-06-27 09:41:01,SHIPPED,8659
16840,7975,45722,80.25,5,5.92,EUR,2023-02-27 07:06:38,CANCELLED,35
377399,8396,28926,20.1,5,8.18,USD,2023-03-29 20:42:52,WAITING_PAYMENT,5940
187789,6242,2580,80.75,5,1.21,EUR,2023-04-30 11:23:17,CANCELLED,6149
516539,4825,51716,86.24,5,8.71,EUR,2023-03-01 07:11:33,SHIPPED,6580
114006,3438,61991,86.12,9,5.81,EUR,2023-01-17 10:50:33,CANCELLED,947
331717,6763,32883,93.75,5,3.77,EUR,2023-04-18 03:51:11,COMPLETED,3680
749603,2015,24160,67.43,2,4.41,EUR,2023-04-12 02:30:25,SHIPPED,6154
499532,8196,67843,88.86,3,3.56,USD,2023-05-16 15:28:01,PROCESSING,2531
921027,2837,15361,71.35,9,8.99,EUR,2023-04-12 15:32:24,CANCELLED,9891
945003,6931,20662,62.94,10,5.95,EUR,2023-06-20 17:29:34,PROCESSING,2107
800142,288,30902,72.27,9,1.01,EUR,2023-05-21 08:38:54,SHIPPED,4413
552427,231,42316,54.67,5,4.89,EUR,2023-05-14 14:14:18,WAITING_PAYMENT,6713
611822,8283,49022,28.9,8,3.86,EUR,2023-02-11 23:27:00,CANCELLED,853
697856,2027,95977,40.27,7,0.67,EUR,2023-05-27 22:31:15,COMPLETED,7767
421808,2135,33016,17.78,5,5.34,EUR,2023-04-23 11:41:57,SHIPPED,9398
735302,5518,10884,92.25,8,2.58,EUR,2023-03-03 01:38:00,CANCELLED,4417
282601,7488,56569,79.94,7,6.6,EUR,2023-04-12 13:01:06,PROCESSING,1505
175743,3131,79132,64.28,9,2.16,EUR,2023-01-01 14:49:43,WAITING_PAYMENT,3133
762883,814,69363,59.83,5,0.66,EUR,2023-05-23 06:55:34,SHIPPED,1224
935030,2771,30501,34.42,2,5.07,EUR,2023-02-03 12:49:41,CANCELLED,8530
178926,473,55075,51.73,8,0.24,EUR,2023-02-22 07:25:08,CANCELLED,7164
773386,9415,22730,62.91,2,3.21,EUR,2023-04-29 12:11:08,CANCELLED,8161
801034,3861,36375,44.59,7,2.02,EUR,2023-02-05 04:09:55,SHIPPED,4765
516621,9127,95414,86.9,10,5.86,EUR,2023-04-25 09:28:49,COMPLETED,9808
864916,3387,80238,17.05,6,7.0,EUR,2023-05-06 18:20:25,PROCESSING,9852
147745,1366,1303,75.12,10,8.76,EUR,2023-01-14 23:35:43,COMPLETED,7225
892274,3765,56916,93.38,6,3.75,EUR,2023-01-27 19:47:25,SHIPPED,5625
125162,2382,78276,37.5,9,4.53,EUR,2023-04-23 01:25:08,WAITING_PAYMENT,9234
713227,1915,37012,27.46,1,4.74,EUR,2023-05-22 05:45:47,COMPLETED,3888
202067,4914,67538,94.54,9,9.58,EUR,2023-06-18 02:39:41,WAITING_PAYMENT,9580
914624,3400,57639,52.39,3,1.58,EUR,2023-05-11 11:39:52,WAITING_PAYMENT,8296
982166,4875,65850,55.29,9,2.38,EUR,2023-04-23 08:19:21,PROCESSING,4297
206149,9500,36482,32.15,8,6.24,EUR,2023-03-18 20:37:01,CANCELLED,2558
826198,7542,77045,62.84,7,2.54,EUR,2023-04-01 20:25:23,CANCELLED,800
339743,9672,39111,36.74,3,2.2,EUR,2023-03-06 13:41:08,SHIPPED,2176
454083,2097,25542,52.99,1,1.32,EUR,2023-01-07 03:33:27,COMPLETED,9703
741281,2276,16186,70.79,10,8.1,EUR,2023-05-26 14:33:41,PROCESSING,454
937962,9718,24299,52.12,1,9.51,EUR,2023-02-08 04:45:21,CANCELLED,1329
154732,4989,16996,61.52,3,8.24,EUR,2023-04-15 22:58:28,SHIPPED,4806
622216,7449,32961,45.58,5,3.42,EUR,2023-05-31 11:41:23,SHIPPED,7472
843301,9609,40425,93.31,6,9.06,EUR,2023-05-06 12:32:07,WAITING_PAYMENT,4435
685448,5812,1875,28.65,6,3.19,EUR,2023-04-20 20:57:27,WAITING_PAYMENT,2564
898774,8590,46127,64.34,9,9.25,EUR,2023-04-22 00:45:54,WAITING_PAYMENT,7573
5464,5074,85405,57.12,5,5.15,EUR,2023-02-21 02:49:12,PROCESSING,6007
948332,6668,38685,71.15,2,4.66,EUR,2023-01-04 20:35:22,PROCESSING,3963
903391,3482,988,92.06,7,6.64,EUR,2023-03-23 16:20:55,WAITING_PAYMENT,4746
913637,702,59175,60.07,9,8.28,USD,2023-01-31 06:28:18,WAITING_PAYMENT,5760
990589,344,26863,95.47,3,7.06,EUR,2023-04-22 06:45:59,WAITING_PAYMENT,2034
726999,3228,25544,93.28,5,8.64,EUR,2023-02-16 07:33:39,COMPLETED,9083
680447,6503,16883,68.22,6,9.45,USD,2023-06-27 12:45:46,CANCELLED,8983
817124,7405,23237,93.8,1,3.02,EUR,2023-02-06 14:20:55,COMPLETED,4945
433923,6218,68797,85.54,8,9.11,EUR,2023-05-03 20:52:03,SHIPPED,8183
624770,4222,92895,18.98,9,0.5,EUR,2023-06-27 13:38:08,SHIPPED,9615
522371,5597,45308,69.15,6,8.86,EUR,2023-05-21 11:07:51,SHIPPED,6327
482595,2130,63635,64.12,4,5.27,EUR,2023-01-09 13:02:32,SHIPPED,581
929650,1123,68229,38.92,8,5.79,EUR,2023-01-29 16:45:13,WAITING_PAYMENT,6665
295648,9877,38172,69.47,2,4.53,EUR,2023-01-16 00:12:31,WAITING_PAYMENT,687
847729,6204,9123,23.39,3,8.48,EUR,2023-05-24 02:42:21,SHIPPED,6843
879268,1709,3185,31.75,1,8.32,EUR,2023-06-04 19:37:20,COMPLETED,1361
694050,6982,25922,33.98,10,9.25,EUR,2023-05-11 21:04:33,SHIPPED,4329
840540,4379,85498,27.17,5,0.75,EUR,2023-04-11 02:35:05,CANCELLED,7539
131819,6280,97959,54.7,10,3.17,EUR,2023-05-25 05:16:49,WAITING_PAYMENT,1696
638711,4757,39873,43.83,10,6.26,EUR,2023-04-23 00:46:03,SHIPPED,5815
324977,8284,76863,64.72,3,9.89,EUR,2023-04-19 22:57:12,COMPLETED,9122
672006,7735,81286,49.42,6,9.71,EUR,2023-01-09 17:43:05,WAITING_PAYMENT,3653
144459,2149,60771,28.05,1,7.14,EUR,2023-02-23 11:38:55,COMPLETED,7732
590533,8691,77849,26.83,5,1.32,EUR,2023-05-08 21:43:43,PROCESSING,8986
109069,4841,46006,18.0,10,9.0,EUR,2023-06-03 01:25:11,SHIPPED,5521
766813,6675,57154,93.86,7,2.86,EUR,2023-01-17 14:53:14,PROCESSING,6600
260732,1108,28752,70.37,7,8.32,EUR,2023-05-27 18:53:18,PROCESSING,704
649138,3954,3764,17.26,1,8.79,EUR,2023-02-10 09:11:19,COMPLETED,3334
124136,7495,5136,69.09,5,0.86,EUR,2023-06-10 06:45:53,SHIPPED,6498
155899,3375,58444,61.71,4,3.4,EUR,2023-05-01 16:58:52,COMPLETED,4900
17929,5565,76637,66.69,4,4.65,EUR,2023-03-02 05:51:11,CANCELLED,3293
98720,4408,12341,92.12,2,3.56,EUR,2023-01-14 23:24:59,PROCESSING,4147
705664,1612,41891,23.68,6,3.4,EUR,2023-03-18 14:24:42,CANCELLED,634
908650,2416,12652,82.21,4,4.9,EUR,2023-05-20 20:07:24,PROCESSING,1121
44781,3759,5219,69.69,6,8.16,EUR,2023-01-28 15:36:05,CANCELLED,946
990851,2549,21902,73.56,2,5.94,EUR,2023-06-20 06:48:33,COMPLETED,5011
955372,9633,22459,31.42,7,1.19,EUR,2023-04-06 01:10:29,WAITING_PAYMENT,7919
522516,6406,4158,31.97,8,8.1,EUR,2023-06-21 08:06:30,CANCELLED,4030
253774,8274,60724,58.58,8,9.9,EUR,2023-05-02 04:45:31,PROCESSING,6431
991804,6783,57159,16.59,7,8.88,EUR,2023-04-18 13:25:08,WAITING_PAYMENT,3499
191945,3815,29205,27.35,6,5.78,EUR,2023-03-24 15:56:44,SHIPPED,2028
741869,9190,52942,43.36,8,8.18,EUR,2023-06-19 03:09:04,PROCESSING,891
851105,9456,5013,67.79,8,6.64,EUR,2023-05-21 17:26:21,COMPLETED,911
594124,3287,12100,80.56,9,1.72,EUR,2023-03-14 09:57:38,PROCESSING,7693
11191,6113,80438,83.02,5,9.02,EUR,2023-04-15 12:52:08,WAITING_PAYMENT,3668
680739,8272,10710,83.74,5,4.95,EUR,2023-01-21 13:39:40,COMPLETED,580
715640,6224,50656,67.2,7,2.38,EUR,2023-06-16 08:34:18,PROCESSING,4202
870264,3323,50244,76.11,9,5.75,EUR,2023-05-06 00:56:28,CANCELLED,3084
750267,795,60266,94.58,8,5.29,EUR,2023-03-23 09:14:28,COMPLETED,6997
241673,713,72533,81.92,10,3.93,EUR,2023-03-19 17:51:55,SHIPPED,8031
848009,2393,67315,54.88,6,3.18,EUR,2023-06-07 04:34:50,PROCESSING,7412
877113,7030,66572,25.14,5,6.55,EUR,2023-03-31 03:09:23,PROCESSING,6237
472133,1180,33511,47.57,8,0.79,EUR,2023-03-11 02:58:31,CANCELLED,4128
706376,8331,20584,82.55,8,4.47,EUR,2023-03-15 02:38:54,SHIPPED,3522
58334,1729,73537,38.46,10,2.34,EUR,2023-03-11 15:57:50,COMPLETED,8074
216760,1382,75714,68.75,2,3.68,EUR,2023-01-14 22:12:18,COMPLETED,5817
843056,4048,49666,74.41,2,8.22,EUR,2023-05-13 10:11:30,CANCELLED,2848
781817,975,45139,92.41,6,7.51,EUR,2023-05-22 04:18:39,COMPLETED,998
691233,9860,41890,65.84,5,7.74,EUR,2023-06-11 06:58:32,COMPLETED,8047
846651,2633,67324,46.77,2,2.99,EUR,2023-05-09 17:54:54,SHIPPED,5841
191750,5997,35673,49.92,8,4.21,EUR,2023-01-03 06:11:52,SHIPPED,6113
163981,8141,92506,70.83,8,3.03,EUR,2023-02-08 09:20:13,PROCESSING,7445
108359,6521,20344,91.25,8,8.87,EUR,2023-05-26 04:00:07,COMPLETED,4535
680894,8754,85517,83.86,8,2.81,EUR,2023-03-12 09:06:41,WAITING_PAYMENT,3731
113419,6692,14651,29.18,2,7.14,EUR,2023-01-24 09:13:25,SHIPPED,6295
446937,1669,5431,99.14,1,6.64,EUR,2023-01-19 13:42:14,PROCESSING,6670
321580,9787,6284,87.61,8,1.6,EUR,2023-06-27 01:37:18,COMPLETED,4569
385452,4223,66384,64.32,4,9.59,EUR,2023-02-08 12:18:51,PROCESSING,9510
914242,3221,47265,35.19,9,3.22,EUR,2023-02-10 22:45:30,COMPLETED,775
80629,8050,86869,49.08,10,7.53,EUR,2023-04-07 05:01:50,WAITING_PAYMENT,3158
977416,3931,97366,11.88,6,7.6,USD,2023-04-03 06:34:11,CANCELLED,8395
614675,7244,94433,71.72,3,2.81,EUR,2023-01-24 02:44:26,COMPLETED,361
542657,4536,86020,66.43,4,6.45,EUR,2023-06-21 08:45:03,PROCESSING,9608
830770,7039,5032,75.42,7,0.47,EUR,2023-05-13 22:34:00,PROCESSING,1834
799144,9503,56187,96.54,5,1.99,EUR,2023-01-24 19:36:57,CANCELLED,205
670847,6796,25720,41.67,4,5.54,EUR,2023-02-06 03:25:08,COMPLETED,958
278641,503,63285,90.53,8,5.73,EUR,2023-05-19 00:10:01,WAITING_PAYMENT,2351
577521,8886,28301,44.58,1,7.4,EUR,2023-02-28 23:29:02,PROCESSING,9708
756854,3454,80561,67.17,3,6.07,EUR,2023-02-22 11:34:30,CANCELLED,6187
250611,2922,12615,82.67,8,8.67,EUR,2023-01-17 05:24:33,CANCELLED,4196
751377,5210,16522,17.09,1,3.58,EUR,2023-01-26 10:08:27,PROCESSING,3889
145997,4434,36094,95.86,4,7.56,EUR,2023-01-11 08:38:23,COMPLETED,4482
941557,9276,24678,46.85,3,9.43,EUR,2023-05-06 14:09:44,SHIPPED,5949
901641,8138,34873,91.44,10,8.73,EUR,2023-02-18 17:25:44,PROCESSING,6998
973608,3967,97529,59.29,6,4.9,EUR,2023-01-04 02:41:53,CANCELLED,2360
530040,2402,52760,15.35,5,0.48,EUR,2023-03-27 17:27:37,CANCELLED,7720
416497,593,26624,52.72,3,0.22,EUR,2023-04-28 12:11:21,CANCELLED,6947
853109,5880,66659,98.47,7,0.84,EUR,2023-04-07 10:16:07,CANCELLED,6882
26970,3185,30737,21.23,9,7.54,EUR,2023-03-29 11:36:18,WAITING_PAYMENT,9614
929473,2203,86305,28.76,5,4.22,EUR,2023-02-05 10:41:53,CANCELLED,2932
399340,5324,27933,96.25,7,3.55,EUR,2023-01-17 13:51:26,CANCELLED,7088
367004,7848,15632,38.46,6,8.36,EUR,2023-03-07 00:16:43,PROCESSING,4150
390071,6459,44616,52.82,5,5.64,EUR,2023-05-20 02:12:30,WAITING_PAYMENT,1473
918469,4037,20450,90.46,8,0.57,EUR,2023-01-02 20:48:10,SHIPPED,1448
90922,122,90900,48.25,5,5.13,EUR,2023-05-01 12:43:04,WAITING_PAYMENT,5241
596523,8394,80514,68.58,2,7.77,EUR,2023-06-09 16:00:27,CANCELLED,209
8634,6274,23066,86.29,3,5.13,EUR,2023-04-02 11:09:18,PROCESSING,3821
666031,7497,68941,34.24,10,9.75,EUR,2023-04-09 13:28:36,WAITING_PAYMENT,6238
896201,2585,44786,15.56,6,9.5,EUR,2023-05-05 21:26:25,SHIPPED,7638
290514,8636,44816,67.82,9,6.88,EUR,2023-05-07 09:45:41,PROCESSING,7246
200449,2674,43590,16.56,3,7.27,EUR,2023-04-23 03:02:59,PROCESSING,5276
501733,9606,14272,32.0,10,1.34,EUR,2023-03-30 17:18:07,SHIPPED,9574
745253,8153,82958,40.23,10,1.47,EUR,2023-01-29 09:33:26,SHIPPED,4898
286590,4984,25528,39.05,9,2.49,EUR,2023-05-28 10:53:54,SHIPPED,873
529324,864,32855,30.13,5,4.62,EUR,2023-04-11 06:25:03,SHIPPED,2337
121114,8693,23964,37.6,3,5.61,EUR,2023-02-25 06:24:38,COMPLETED,8815
313296,4878,34301,26.9,9,4.1,EUR,2023-04-05 22:16:01,SHIPPED,3389
981438,9364,52735,96.89,4,3.11,EUR,2023-01-28 04:41:44,PROCESSING,2464
503291,41,5287,96.46,1,1.29,EUR,2023-03-02 07:15:05,CANCELLED,1447
932967,9579,15422,79.48,9,1.26,EUR,2023-03-02 22:56:33,COMPLETED,9130
659938,507,401,66.01,8,8.84,EUR,2023-06-18 17:59:42,SHIPPED,789
451664,3177,74790,61.65,4,7.03,EUR,2023-05-26 02:48:48,PROCESSING,5010
960154,4155,93386,13.18,3,1.53,EUR,2023-03-15 06:59:19,CANCELLED,8940
361994,6919,57852,94.36,1,8.11,EUR,2023-04-07 19:35:46,CANCELLED,6260
716369,7976,34690,61.62,5,9.78,EUR,2023-06-18 19:36:06,WAITING_PAYMENT,5526
148144,5511,42655,82.26,7,5.58,EUR,2023-05-19 01:20:28,SHIPPED,5928
977769,5816,28224,65.3,2,1.25,EUR,2023-01-12 23:26:15,COMPLETED,9211
965453,4577,40654,33.12,1,1.72,EUR,2023-05-15 20:37:49,CANCELLED,1747
363668,5381,69797,54.43,5,6.79,EUR,2023-04-25 00:24:32,WAITING_PAYMENT,9054
300268,8421,99052,90.58,10,2.74,EUR,2023-02-19 00:15:25,PROCESSING,3662
453001,436,46231,31.92,5,3.41,EUR,2023-03-22 14:37:21,WAITING_PAYMENT,5449
803273,1801,9650,58.95,6,4.93,EUR,2023-06-29 12:26:46,WAITING_PAYMENT,1289
383473,4465,80948,10.38,9,4.11,EUR,2023-01-12 18:15:38,COMPLETED,3830
79842,6550,77148,53.74,6,6.03,EUR,2023-06-02 03:14:58,COMPLETED,6963
251235,7401,71186,44.27,2,6.37,EUR,2023-04-22 16:34:21,WAITING_PAYMENT,9353
208027,9634,55372,61.44,4,6.05,EUR,2023-04-14 20:19:24,SHIPPED,7279
715592,8584,92721,89.0,8,5.16,EUR,2023-01-01 23:12:15,PROCESSING,6046
761050,4289,26666,88.6,7,5.81,EUR,2023-04-23 18:28:34,CANCELLED,505
599148,7042,62845,48.53,3,5.44,EUR,2023-02-03 08:06:10,CANCELLED,5983
190562,7163,28449,34.51,10,8.05,EUR,2023-04-16 20:36:37,CANCELLED,6176
517453,3691,19957,52.62,8,6.51,EUR,2023-05-11 03:17:07,PROCESSING,3964
896028,7285,18378,33.78,2,8.23,EUR,2023-05-10 11:45:27,COMPLETED,3565
802210,6217,99323,39.16,8,2.51,EUR,2023-04-26 19:02:04,SHIPPED,5670
110828,2451,1517,37.57,9,9.7,EUR,2023-06-06 11:28:19,PROCESSING,4970
346181,4043,10179,65.38,9,3.97,USD,2023-01-10 17:31:21,PROCESSING,5001
302052,7430,72476,22.47,9,8.4,EUR,2023-03-26 18:35:10,COMPLETED,5132
360961,7656,69645,98.94,9,2.03,EUR,2023-05-07 01:38:04,COMPLETED,1686
281981,4588,73217,40.26,4,8.0,EUR,2023-04-15 06:31:40,CANCELLED,8952
23891,7047,99422,16.74,7,3.79,EUR,2023-03-06 18:15:28,CANCELLED,3808
659334,2136,4122,74.47,7,7.48,EUR,2023-02-22 03:40:03,COMPLETED,4167
335239,1151,59957,13.04,7,4.23,USD,2023-02-01 19:33:38,CANCELLED,1152
918136,8270,636,80.89,8,2.13,USD,2023-06-04 15:47:44,WAITING_PAYMENT,314
62608,6947,69263,55.23,7,9.3,USD,2023-02-23 22:20:10,SHIPPED,8278
191270,9785,80640,92.65,9,1.18,EUR,2023-01-11 11:28:57,COMPLETED,373
763470,79,8359,77.57,2,5.58,EUR,2023-03-05 08:42:18,SHIPPED,3581
637339,9552,69470,58.36,10,7.71,EUR,2023-01-21 09:34:20,COMPLETED,9809
340255,2884,51779,80.25,6,8.15,EUR,2023-01-06 08:55:05,COMPLETED,6977
794603,9479,98435,19.5,2,1.36,EUR,2023-03-02 21:14:22,SHIPPED,4326
197954,2074,84110,95.85,1,4.98,EUR,2023-02-26 07:13:34,WAITING_PAYMENT,1211
276309,7846,26436,66.41,9,0.52,EUR,2023-05-05 11:48:17,SHIPPED,28
454986,580,9278,91.85,2,7.21,EUR,2023-05-21 23:27:08,COMPLETED,5
800812,9387,53163,94.23,5,5.7,EUR,2023-05-16 08:28:50,WAITING_PAYMENT,3274
580362,5968,39562,51.67,10,5.15,EUR,2023-06-12 15:46:43,WAITING_PAYMENT,9280
219057,136,84062,15.79,6,3.5,EUR,2023-01-27 04:36:20,CANCELLED,5623
853795,6605,57276,35.06,9,9.3,EUR,2023-03-09 09:33:48,WAITING_PAYMENT,8027
48593,3407,20090,28.61,4,6.78,EUR,2023-01-09 11:32:05,CANCELLED,116
839011,8282,63730,27.79,6,3.64,EUR,2023-02-06 00:00:00,COMPLETED,781
47049,4125,59532,93.22,9,1.78,EUR,2023-06-24 14:30:27,PROCESSING,8186
825212,7658,55827,68.71,7,8.85,EUR,2023-01-19 14:33:42,CANCELLED,6942
437809,2800,90704,44.89,5,0.06,EUR,2023-04-08 03:36:56,CANCELLED,5356
820410,5742,32450,73.96,6,8.42,USD,2023-03-18 09:16:45,WAITING_PAYMENT,3015
446677,3586,29026,38.55,1,8.25,EUR,2023-04-12 05:42:56,COMPLETED,6321
424852,3849,59672,89.26,10,1.16,EUR,2023-04-15 19:57:28,COMPLETED,8851
280097,8534,24148,78.19,10,4.55,EUR,2023-06-01 00:43:36,COMPLETED,7058
747371,2806,70176,31.97,10,5.81,EUR,2023-05-10 14:20:12,PROCESSING,6256
433069,5492,15714,34.36,8,0.1,EUR,2023-01-25 16:13:34,SHIPPED,7324
125054,1147,12952,64.21,4,5.3,EUR,2023-01-13 00:53:20,CANCELLED,7277
957448,3664,8017,94.47,4,9.17,EUR,2023-01-21 07:11:56,CANCELLED,3069
166917,2706,20570,35.95,5,1.95,EUR,2023-05-31 00:04:50,WAITING_PAYMENT,9013
937732,7247,65742,95.3,9,7.43,EUR,2023-03-29 13:11:01,PROCESSING,3470
752643,985,77014,30.6,1,6.44,EUR,2023-01-29 10:45:31,SHIPPED,9593
893332,5381,71677,51.88,6,0.35,EUR,2023-01-13 14:56:30,PROCESSING,7279
772099,6936,41188,36.57,4,3.97,EUR,2023-05-15 10:40:10,SHIPPED,6422
11899,4812,65474,41.01,9,4.1,EUR,2023-06-22 02:36:51,COMPLETED,5601
549134,4386,76881,13.4,6,4.34,EUR,2023-04-23 23:26:44,COMPLETED,622
409912,3889,98822,91.81,3,6.62,EUR,2023-06-08 05:56:36,COMPLETED,1847
712296,2446,25750,94.8,8,4.81,EUR,2023-04-08 14:58:37,PROCESSING,9194
805739,2907,21760,96.36,3,9.11,USD,2023-06-25 15:17:34,PROCESSING,2357
377712,2581,10680,24.76,4,8.56,EUR,2023-02-28 07:47:31,PROCESSING,9899
117324,7795,56378,70.37,8,6.4,EUR,2023-03-20 08:28:26,PROCESSING,5024
765406,8408,74651,17.16,7,5.25,EUR,2023-05-26 04:03:25,COMPLETED,7
127996,8101,20364,48.66,6,9.94,EUR,2023-02-17 07:24:53,PROCESSING,7246
66964,9871,41817,30.79,4,0.35,EUR,2023-04-11 14:42:20,WAITING_PAYMENT,2178
52953,9337,64296,35.33,7,7.48,EUR,2023-06-28 22:46:23,COMPLETED,1660
466510,9066,18700,67.04,4,8.74,EUR,2023-03-02 08:15:50,COMPLETED,7386
414476,9899,63176,70.88,4,2.06,EUR,2023-04-27 05:10:54,SHIPPED,7354
153148,4640,92667,80.51,4,6.67,EUR,2023-05-07 18:23:32,SHIPPED,728
540530,9347,78460,60.63,1,5.23,EUR,2023-01-17 09:12:45,CANCELLED,1951
698059,9262,52692,13.61,2,3.22,EUR,2023-06-10 23:29:29,COMPLETED,1692
140192,69,14819,20.63,1,4.09,EUR,2023-05-31 07:17:02,CANCELLED,580
206883,1980,22878,11.02,5,0.31,EUR,2023-01-08 11:32:28,SHIPPED,2149
440755,6270,22763,25.81,5,0.24,EUR,2023-03-01 13:51:09,WAITING_PAYMENT,9616
609959,8796,28159,63.33,3,7.94,EUR,2023-04-24 05:00:39,COMPLETED,7704
66473,5268,30379,37.24,6,9.79,EUR,2023-01-02 21:43:19,PROCESSING,3827
71225,2568,51637,56.72,3,4.02,EUR,2023-04-23 23:57:26,PROCESSING,2214
6463,894,20852,29.08,1,4.0,EUR,2023-05-01 18:31:55,PROCESSING,2660
582011,8510,5329,88.86,6,8.52,EUR,2023-02-19 06:51:04,CANCELLED,4817
955448,6852,51158,69.59,8,5.2,EUR,2023-03-06 04:32:34,CANCELLED,3653
237772,4093,29619,59.43,6,2.72,EUR,2023-02-19 02:41:26,CANCELLED,621
60337,6554,58688,70.5,10,2.84,EUR,2023-02-26 03:09:10,SHIPPED,689
635563,9017,41342,41.63,5,8.71,EUR,2023-05-24 14:04:00,COMPLETED,9492
518780,9931,25400,54.1,6,1.02,EUR,2023-04-14 12:32:28,COMPLETED,4356
459949,1930,81220,49.23,5,1.83,USD,2023-01-07 06:47:52,SHIPPED,6182
212401,4199,88891,37.15,9,1.24,EUR,2023-01-14 13:36:18,COMPLETED,8078
880891,2545,47211,93.78,3,4.32,EUR,2023-02-21 21:05:05,PROCESSING,7546
786145,4013,55962,19.21,4,9.02,EUR,2023-03-20 04:33:33,COMPLETED,1776
883155,717,33208,69.3,9,5.14,EUR,2023-03-25 22:37:20,PROCESSING,4441
676317,4850,35459,51.43,2,9.48,EUR,2023-05-11 14:24:21,WAITING_PAYMENT,7438
996207,5340,25111,89.72,2,5.6,EUR,2023-03-28 20:58:08,CANCELLED,2895
866395,9929,55260,35.72,3,8.51,EUR,2023-04-15 10:29:07,SHIPPED,398
193614,4028,97807,38.22,5,7.15,EUR,2023-06-03 20:12:23,COMPLETED,2070
733690,650,7715,36.31,6,8.55,EUR,2023-01-17 17:42:09,SHIPPED,2331
574515,4399,7206,28.61,5,5.69,EUR,2023-04-15 13:36:30,WAITING_PAYMENT,3190
948360,9845,18975,58.84,7,2.3,EUR,2023-04-20 14:43:57,CANCELLED,3022
885773,6438,12165,29.69,10,3.53,EUR,2023-03-29 22:48:06,COMPLETED,9271
419634,6334,19241,94.24,8,7.88,EUR,2023-04-09 10:10:08,CANCELLED,5523
297885,6045,59471,37.13,2,2.37,EUR,2023-05-27 20:40:24,WAITING_PAYMENT,7740
470488,5884,81532,51.69,2,1.91,EUR,2023-04-19 14:54:52,COMPLETED,9688
450092,6488,16639,38.37,8,6.69,EUR,2023-05-02 13:37:11,PROCESSING,8252
238252,8163,31214,95.64,5,0.13,EUR,2023-02-15 22:11:40,WAITING_PAYMENT,2202
506683,2806,6060,44.56,7,8.54,EUR,2023-02-23 23:04:01,WAITING_PAYMENT,2551
514060,776,26191,85.26,8,6.53,EUR,2023-01-28 11:28:43,WAITING_PAYMENT,5607
979779,5482,50283,15.56,2,6.48,USD,2023-06-05 11:30:56,CANCELLED,1576
385777,8810,93263,19.12,7,8.92,EUR,2023-06-17 18:58:23,SHIPPED,9241
694628,6246,44722,13.71,10,6.37,EUR,2023-01-29 06:22:19,WAITING_PAYMENT,3
56630,9031,94204,40.21,9,7.36,EUR,2023-01-13 19:49:04,COMPLETED,5939
932825,7836,66190,20.8,8,2.85,EUR,2023-05-01 01:06:06,CANCELLED,7524
647141,7959,11949,12.55,9,8.83,EUR,2023-01-25 07:30:37,SHIPPED,7240
896813,6075,12984,28.48,2,6.85,EUR,2023-05-01 18:37:17,SHIPPED,6526
448707,4058,88830,55.77,8,7.05,EUR,2023-03-10 11:43:24,WAITING_PAYMENT,9921
237762,6045,7031,91.34,1,0.83,EUR,2023-05-26 09:25:58,SHIPPED,9658
78186,6474,82365,32.78,9,9.43,EUR,2023-01-03 02:04:15,SHIPPED,417
55173,9487,24068,20.73,1,4.82,EUR,2023-01-10 07:36:45,COMPLETED,4054
96802,4870,13812,84.54,8,7.66,EUR,2023-02-22 02:42:55,SHIPPED,6869
571261,8095,28291,80.28,9,8.17,EUR,2023-02-12 11:09:53,CANCELLED,2009
330262,6962,97126,21.42,2,0.4,EUR,2023-01-06 21:28:25,CANCELLED,2419
